time,x,y,z,b,t,l,h,label
343218,0.01,0.55,0.86,1005.97,29.93,364.48,99.99,1
343234,0.01,0.55,0.86,1006,29.93,364.48,99.99,1
343250,0.01,0.55,0.86,1006,29.93,364.48,99.99,1
343250,0.01,0.55,0.86,1006,29.93,399.36,99.99,1
343250,0.01,0.55,0.86,1006,29.93,399.36,99.99,1
343281,0,0.53,0.84,1006,29.93,399.36,99.99,1
343328,0,0.54,0.84,1006,29.93,399.36,99.99,1
343375,-0.01,0.54,0.84,1006,29.93,399.36,99.99,1
343421,0.02,0.7,0.97,1006,29.93,399.36,99.99,1
343468,0.07,0.7,0.97,1006,29.93,399.36,99.99,1
343515,0,0.57,0.86,1006,29.93,399.36,99.99,1
343562,-0.02,0.54,0.81,1006,29.93,399.36,99.99,1
343609,0,0.55,0.81,1006,29.93,399.36,99.99,1
343656,-0.01,0.58,0.85,1006,29.93,399.36,99.99,1
343703,-0.01,0.56,0.82,1006,29.93,399.36,99.99,1
343734,-0.01,0.56,0.82,1006.6,29.93,399.36,99.99,1
343750,-0.01,0.57,0.84,1006.6,29.93,399.36,99.99,1
343796,0,0.56,0.84,1006.6,29.93,399.36,99.99,1
343843,-0.01,0.58,0.82,1006.6,29.93,399.36,99.99,1
343890,-0.01,0.58,0.82,1006.6,29.93,399.36,99.99,1
343937,-0.01,0.57,0.82,1006.6,29.93,399.36,99.99,1
343984,-0.01,0.56,0.84,1006.6,29.93,399.36,99.99,1
344031,-0.01,0.55,0.82,1006.6,29.93,399.36,99.99,1
344078,0,0.56,0.83,1006.6,29.93,399.36,99.99,1
344125,-0.01,0.57,0.83,1006.6,29.93,399.36,99.99,1
344171,-0.01,0.55,0.82,1006.6,29.93,399.36,99.99,1
344218,0,0.59,0.86,1006.6,29.93,399.36,99.99,1
344234,0,0.59,0.86,1006.3,29.93,399.36,99.99,1
344250,0,0.59,0.86,1006.3,29.93,399.36,99.99,1
344250,0,0.59,0.86,1006.3,29.93,459.2,99.99,1
344250,0,0.59,0.86,1006.3,29.93,459.2,99.99,1
344281,-0.01,0.58,0.84,1006.3,29.93,459.2,99.99,1
344328,0,0.56,0.84,1006.3,29.93,459.2,99.99,1
344375,-0.01,0.55,0.84,1006.3,29.93,459.2,99.99,1
344421,-0.01,0.55,0.82,1006.3,29.93,459.2,99.99,1
344468,-0.02,0.55,0.83,1006.3,29.93,459.2,99.99,1
344515,-0.01,0.54,0.84,1006.3,29.93,459.2,99.99,1
344562,-0.02,0.56,0.83,1006.3,29.93,459.2,99.99,1
344609,-0.01,0.58,0.84,1006.3,29.93,459.2,99.99,1
344656,0,0.58,0.85,1006.3,29.93,459.2,99.99,1
344703,-0.01,0.56,0.8,1006.3,29.93,459.2,99.99,1
344734,-0.01,0.56,0.8,1005.97,29.93,459.2,99.99,1
344750,-0.01,0.56,0.82,1005.97,29.93,459.2,99.99,1
344796,-0.01,0.55,0.84,1005.97,29.93,459.2,99.99,1
344843,-0.01,0.55,0.83,1005.97,29.93,459.2,99.99,1
344890,-0.02,0.54,0.82,1005.97,29.93,459.2,99.99,1
344937,-0.01,0.58,0.86,1005.97,29.93,459.2,99.99,1
344984,0,0.56,0.84,1005.97,29.93,459.2,99.99,1
345031,-0.01,0.56,0.84,1005.97,29.93,459.2,99.99,1
345078,-0.01,0.58,0.86,1005.97,29.93,459.2,99.99,1
345125,-0.01,0.54,0.83,1005.97,29.93,459.2,99.99,1
345171,-0.02,0.52,0.84,1005.97,29.93,459.2,99.99,1
345218,-0.02,0.49,0.83,1005.97,29.93,459.2,99.99,1
345234,-0.02,0.49,0.83,1006.5,29.93,459.2,99.99,1
345250,-0.02,0.49,0.83,1006.5,29.93,459.2,99.99,1
345250,-0.02,0.49,0.83,1006.5,29.93,419.2,99.99,1
345250,-0.02,0.49,0.83,1006.5,29.93,419.2,99.99,1
345281,-0.01,0.54,0.86,1006.5,29.93,419.2,99.99,1
345328,0,0.57,0.84,1006.5,29.93,419.2,99.99,1
345375,-0.01,0.58,0.83,1006.5,29.93,419.2,99.99,1
345421,-0.02,0.55,0.83,1006.5,29.93,419.2,99.99,1
345468,0,0.55,0.86,1006.5,29.93,419.2,99.99,1
345515,-0.01,0.55,0.84,1006.5,29.93,419.2,99.99,1
345562,-0.01,0.55,0.82,1006.5,29.93,419.2,99.99,1
345609,-0.01,0.55,0.84,1006.5,29.93,419.2,99.99,1
345656,-0.02,0.53,0.81,1006.5,29.93,419.2,99.99,1
345703,-0.03,0.54,0.82,1006.5,29.93,419.2,99.99,1
345734,-0.03,0.54,0.82,1006.2,29.93,419.2,99.99,1
345750,0,0.55,0.85,1006.2,29.93,419.2,99.99,1
345796,-0.01,0.56,0.84,1006.2,29.93,419.2,99.99,1
345843,-0.01,0.56,0.83,1006.2,29.93,419.2,99.99,1
345890,-0.01,0.56,0.85,1006.2,29.93,419.2,99.99,1
345937,0,0.54,0.96,1006.2,29.93,419.2,99.99,1
345984,0.01,0.59,0.92,1006.2,29.93,419.2,99.99,1
346031,0,0.55,0.84,1006.2,29.93,419.2,99.99,1
346078,-0.01,0.55,0.83,1006.2,29.93,419.2,99.99,1
346125,0,0.55,0.85,1006.2,29.93,419.2,99.99,1
346171,0,0.55,0.85,1006.2,29.93,419.2,99.99,1
346218,-0.01,0.54,0.83,1006.2,29.93,419.2,99.99,1
346234,-0.01,0.54,0.83,1006,29.93,419.2,99.99,1
346250,-0.01,0.54,0.83,1006,29.125,419.2,99.99,1
346250,-0.01,0.54,0.83,1006,29.125,450.24,99.99,1
346250,-0.01,0.54,0.83,1006,29.125,450.24,99.99,1
346281,-0.01,0.55,0.84,1006,29.125,450.24,99.99,1
346328,-0.01,0.55,0.83,1006,29.125,450.24,99.99,1
346375,-0.01,0.56,0.85,1006,29.125,450.24,99.99,1
346421,0,0.55,0.87,1006,29.125,450.24,99.99,1
346468,-0.01,0.54,0.83,1006,29.125,450.24,99.99,1
346515,-0.01,0.54,0.84,1006,29.125,450.24,99.99,1
346562,0,0.54,0.84,1006,29.125,450.24,99.99,1
346609,-0.01,0.55,0.84,1006,29.125,450.24,99.99,1
346656,0,0.55,0.84,1006,29.125,450.24,99.99,1
346703,-0.01,0.54,0.84,1006,29.125,450.24,99.99,1
346734,-0.01,0.54,0.84,1006.5,29.125,450.24,99.99,1
346750,0,0.54,0.85,1006.5,29.125,450.24,99.99,1
346796,-0.01,0.54,0.84,1006.5,29.125,450.24,99.99,1
346843,0,0.56,0.85,1006.5,29.125,450.24,99.99,1
346890,-0.02,0.55,0.82,1006.5,29.125,450.24,99.99,1
346937,0,0.55,0.84,1006.5,29.125,450.24,99.99,1
346984,0,0.55,0.85,1006.5,29.125,450.24,99.99,1
347031,-0.01,0.55,0.84,1006.5,29.125,450.24,99.99,1
347078,0,0.55,0.84,1006.5,29.125,450.24,99.99,1
347125,-0.01,0.55,0.84,1006.5,29.125,450.24,99.99,1
347171,-0.01,0.54,0.84,1006.5,29.125,450.24,99.99,1
347218,0,0.54,0.86,1006.5,29.125,450.24,99.99,1
347234,0,0.54,0.86,1006,29.125,450.24,99.99,1
347250,0,0.54,0.86,1006,29.125,450.24,99.99,1
347250,0,0.54,0.86,1006,29.125,447.36,99.99,1
347250,0,0.54,0.86,1006,29.125,447.36,99.99,1
347281,-0.01,0.55,0.83,1006,29.125,447.36,99.99,1
347328,-0.01,0.55,0.85,1006,29.125,447.36,99.99,1
347375,0,0.51,0.86,1006,29.125,447.36,99.99,1
347421,-0.01,0.52,0.86,1006,29.125,447.36,99.99,1
347468,-0.01,0.53,0.85,1006,29.125,447.36,99.99,1
347515,0,0.54,0.86,1006,29.125,447.36,99.99,1
347562,-0.02,0.54,0.83,1006,29.125,447.36,99.99,1
347609,0,0.56,0.84,1006,29.125,447.36,99.99,1
347656,-0.01,0.54,0.84,1006,29.125,447.36,99.99,1
347703,-0.01,0.5,0.88,1006,29.125,447.36,99.99,1
347734,-0.01,0.5,0.88,1006.5,29.125,447.36,99.99,1
347750,-0.01,0.47,0.89,1006.5,29.125,447.36,99.99,1
347796,0,0.46,0.9,1006.5,29.125,447.36,99.99,1
347843,-0.02,0.43,0.9,1006.5,29.125,447.36,99.99,1
347890,0,0.46,0.89,1006.5,29.125,447.36,99.99,1
347937,0,0.51,0.89,1006.5,29.125,447.36,99.99,1
347984,0,0.53,0.85,1006.5,29.125,447.36,99.99,1
348031,0,0.45,0.88,1006.5,29.125,447.36,99.99,1
348078,0,0.39,0.94,1006.5,29.125,447.36,99.99,1
348125,0,0.38,0.93,1006.5,29.125,447.36,99.99,1
348171,0,0.39,0.9,1006.5,29.125,447.36,99.99,1
348218,0,0.44,0.92,1006.5,29.125,447.36,99.99,1
348234,0,0.44,0.92,1006,29.125,447.36,99.99,1
348250,0,0.44,0.92,1006,29.125,447.36,99.99,1
348250,0,0.44,0.92,1006,29.125,475.2,99.99,1
348250,0,0.44,0.92,1006,29.125,475.2,99.99,1
348281,0,0.47,0.9,1006,29.125,475.2,99.99,1
348328,0.01,0.45,0.88,1006,29.125,475.2,99.99,1
348375,0,0.42,0.9,1006,29.125,475.2,99.99,1
348421,0.01,0.41,0.91,1006,29.125,475.2,99.99,1
348468,0,0.42,0.9,1006,29.125,475.2,99.99,1
348515,0.01,0.46,0.92,1006,29.125,475.2,99.99,1
348562,0,0.45,0.91,1006,29.125,475.2,99.99,1
348609,0,0.45,0.89,1006,29.125,475.2,99.99,1
348656,0.01,0.43,0.89,1006,29.125,475.2,99.99,1
348703,0,0.41,0.91,1006,29.125,475.2,99.99,1
348734,0,0.41,0.91,1005.91,29.125,475.2,99.99,1
348750,0.01,0.46,0.92,1005.91,29.125,475.2,99.99,1
348796,0,0.46,0.9,1005.91,29.125,475.2,99.99,1
348843,0,0.45,0.89,1005.91,29.125,475.2,99.99,1
348890,0,0.43,0.88,1005.91,29.125,475.2,99.99,1
348937,0,0.44,0.9,1005.91,29.125,475.2,99.99,1
348984,0,0.48,0.9,1005.91,29.125,475.2,99.99,1
349031,0,0.48,0.91,1005.91,29.125,475.2,99.99,1
349078,0.01,0.46,0.83,1005.91,29.125,475.2,99.99,1
349125,0.01,0.5,0.86,1005.91,29.125,475.2,99.99,1
349171,-0.03,0.55,0.95,1005.91,29.125,475.2,99.99,1
349218,-0.02,0.55,0.84,1005.91,29.125,475.2,99.99,1
349234,-0.02,0.55,0.84,1006.5,29.125,475.2,99.99,1
349250,-0.02,0.55,0.84,1006.5,29.125,475.2,99.99,1
349250,-0.02,0.55,0.84,1006.5,29.125,487.4,99.99,1
349250,-0.02,0.55,0.84,1006.5,29.125,487.4,99.99,1
349281,0.02,0.6,0.88,1006.5,29.125,487.4,99.99,1
349328,0.01,0.53,0.86,1006.5,29.125,487.4,99.99,1
349375,0,0.49,0.85,1006.5,29.125,487.4,99.99,1
349421,0,0.48,0.87,1006.5,29.125,487.4,99.99,1
349468,0.01,0.47,0.87,1006.5,29.125,487.4,99.99,1
349515,0,0.49,0.88,1006.5,29.125,487.4,99.99,1
349562,0.01,0.47,0.87,1006.5,29.125,487.4,99.99,1
349609,0,0.48,0.89,1006.5,29.125,487.4,99.99,1
349656,0.01,0.49,0.88,1006.5,29.125,487.4,99.99,1
349703,0.01,0.49,0.89,1006.5,29.125,487.4,99.99,1
349734,0.01,0.49,0.89,1005.97,29.125,487.4,99.99,1
349750,0,0.46,0.88,1005.97,29.125,487.4,99.99,1
349796,0.01,0.49,0.89,1005.97,29.125,487.4,99.99,1
349843,0.01,0.49,0.87,1005.97,29.125,487.4,99.99,1
349890,0,0.5,0.87,1005.97,29.125,487.4,99.99,1
349937,0.01,0.5,0.87,1005.97,29.125,487.4,99.99,1
349984,0,0.49,0.87,1005.97,29.125,487.4,99.99,1
350031,0,0.49,0.87,1005.97,29.125,487.4,99.99,1
350078,0,0.47,0.89,1005.97,29.125,487.4,99.99,1
350125,0,0.49,0.89,1005.97,29.125,487.4,99.99,1
350171,0.01,0.51,0.87,1005.97,29.125,487.4,99.99,1
350218,0,0.49,0.84,1005.97,29.125,487.4,99.99,1
350234,0,0.49,0.84,1005.97,29.125,487.4,99.99,1
350250,0,0.49,0.84,1005.97,29.156,487.4,99.99,1
350250,0,0.49,0.84,1005.97,29.156,489.28,99.99,1
350250,0,0.49,0.84,1005.97,29.156,489.28,99.99,1
350281,0,0.46,0.9,1005.97,29.156,489.28,99.99,1
350328,0,0.49,0.89,1005.97,29.156,489.28,99.99,1
350375,0,0.53,0.87,1005.97,29.156,489.28,99.99,1
350421,0.01,0.56,0.87,1005.97,29.156,489.28,99.99,1
350468,0.01,0.51,0.85,1005.97,29.156,489.28,99.99,1
350515,0,0.47,0.88,1005.97,29.156,489.28,99.99,1
350562,0,0.46,0.89,1005.97,29.156,489.28,99.99,1
350609,0.01,0.48,0.88,1005.97,29.156,489.28,99.99,1
350656,0,0.47,0.87,1005.97,29.156,489.28,99.99,1
350703,0.01,0.48,0.87,1005.97,29.156,489.28,99.99,1
350734,0.01,0.48,0.87,1006.2,29.156,489.28,99.99,1
350750,0.01,0.47,0.87,1006.2,29.156,489.28,99.99,1
350796,0,0.48,0.89,1006.2,29.156,489.28,99.99,1
350843,0,0.49,0.89,1006.2,29.156,489.28,99.99,1
350890,0,0.51,0.87,1006.2,29.156,489.28,99.99,1
350937,0.01,0.51,0.87,1006.2,29.156,489.28,99.99,1
350984,0,0.48,0.86,1006.2,29.156,489.28,99.99,1
351031,0,0.48,0.89,1006.2,29.156,489.28,99.99,1
351078,0,0.47,0.86,1006.2,29.156,489.28,99.99,1
351125,-0.01,0.51,0.88,1006.2,29.156,489.28,99.99,1
351171,0,0.47,0.88,1006.2,29.156,489.28,99.99,1
351218,0.01,0.47,0.89,1006.2,29.156,489.28,99.99,1
351234,0.01,0.47,0.89,1005.96,29.156,489.28,99.99,1
351250,0.01,0.47,0.89,1005.96,29.156,489.28,99.99,1
351250,0.01,0.47,0.89,1005.96,29.156,485.12,99.99,1
351250,0.01,0.47,0.89,1005.96,29.156,485.12,99.99,1
351281,0,0.5,0.86,1005.96,29.156,485.12,99.99,1
351328,0.01,0.5,0.87,1005.96,29.156,485.12,99.99,1
351375,0,0.5,0.88,1005.96,29.156,485.12,99.99,1
351421,0,0.46,0.87,1005.96,29.156,485.12,99.99,1
351468,0,0.5,0.92,1005.96,29.156,485.12,99.99,1
351515,0.01,0.47,0.87,1005.96,29.156,485.12,99.99,1
351562,0,0.48,0.89,1005.96,29.156,485.12,99.99,1
351609,0,0.46,0.88,1005.96,29.156,485.12,99.99,1
351656,0,0.47,0.89,1005.96,29.156,485.12,99.99,1
351703,0,0.46,0.86,1005.96,29.156,485.12,99.99,1
351734,0,0.46,0.86,1005.99,29.156,485.12,99.99,1
351750,0.01,0.46,0.89,1005.99,29.156,485.12,99.99,1
351796,0,0.48,0.89,1005.99,29.156,485.12,99.99,1
351843,0.01,0.49,0.89,1005.99,29.156,485.12,99.99,1
351890,0.01,0.48,0.87,1005.99,29.156,485.12,99.99,1
351937,0,0.44,0.86,1005.99,29.156,485.12,99.99,1
351984,0,0.49,0.92,1005.99,29.156,485.12,99.99,1
352031,0.04,0.48,0.9,1005.99,29.156,485.12,99.99,1
352078,0,0.43,0.86,1005.99,29.156,485.12,99.99,1
352125,0,0.46,0.9,1005.99,29.156,485.12,99.99,1
352171,0,0.45,0.89,1005.99,29.156,485.12,99.99,1
352218,0,0.47,0.89,1005.99,29.156,485.12,99.99,1
352234,0,0.47,0.89,1006.2,29.156,485.12,99.99,1
352250,0,0.47,0.89,1006.2,29.156,485.12,99.99,1
352250,0,0.47,0.89,1006.2,29.156,485.12,99.99,1
352250,0,0.47,0.89,1006.2,29.156,485.12,99.99,1
352281,0.01,0.46,0.9,1006.2,29.156,485.12,99.99,1
352328,0,0.46,0.9,1006.2,29.156,485.12,99.99,1
352375,0,0.43,0.88,1006.2,29.156,485.12,99.99,1
352421,0,0.44,0.91,1006.2,29.156,485.12,99.99,1
352468,0,0.45,0.89,1006.2,29.156,485.12,99.99,1
352515,0.01,0.44,0.9,1006.2,29.156,485.12,99.99,1
352562,0,0.42,0.89,1006.2,29.156,485.12,99.99,1
352609,0.01,0.45,0.91,1006.2,29.156,485.12,99.99,1
352656,0.01,0.46,0.89,1006.2,29.156,485.12,99.99,1
352703,0,0.45,0.89,1006.2,29.156,485.12,99.99,1
352734,0,0.45,0.89,1005.99,29.156,485.12,99.99,1
352750,0.01,0.45,0.91,1005.99,29.156,485.12,99.99,1
352796,0.01,0.44,0.91,1005.99,29.156,485.12,99.99,1
352843,0,0.42,0.88,1005.99,29.156,485.12,99.99,1
352890,0.01,0.46,0.9,1005.99,29.156,485.12,99.99,1
352937,0.01,0.45,0.91,1005.99,29.156,485.12,99.99,1
352984,0,0.44,0.9,1005.99,29.156,485.12,99.99,1
353031,0,0.45,0.9,1005.99,29.156,485.12,99.99,1
353078,0.01,0.44,0.92,1005.99,29.156,485.12,99.99,1
353125,0,0.42,0.9,1005.99,29.156,485.12,99.99,1
353171,0,0.44,0.91,1005.99,29.156,485.12,99.99,1
353218,0,0.45,0.9,1005.99,29.156,485.12,99.99,1
353234,0,0.45,0.9,1006.1,29.156,485.12,99.99,1
353250,0,0.45,0.9,1006.1,29.187,485.12,99.99,1
353250,0,0.45,0.9,1006.1,29.187,476.48,99.99,1
353250,0,0.45,0.9,1006.1,29.187,476.48,99.99,1
353281,0.01,0.45,0.9,1006.1,29.187,476.48,99.99,1
353328,0,0.44,0.91,1006.1,29.187,476.48,99.99,1
353375,0.01,0.44,0.9,1006.1,29.187,476.48,99.99,1
353421,0,0.45,0.9,1006.1,29.187,476.48,99.99,1
353468,0,0.46,0.9,1006.1,29.187,476.48,99.99,1
353515,0.01,0.45,0.9,1006.1,29.187,476.48,99.99,1
353562,0,0.45,0.91,1006.1,29.187,476.48,99.99,1
353609,0.01,0.44,0.9,1006.1,29.187,476.48,99.99,1
353656,0.01,0.44,0.9,1006.1,29.187,476.48,99.99,1
353703,0,0.45,0.9,1006.1,29.187,476.48,99.99,1
353734,0,0.45,0.9,1006.4,29.187,476.48,99.99,1
353750,0.01,0.45,0.9,1006.4,29.187,476.48,99.99,1
353796,0,0.44,0.9,1006.4,29.187,476.48,99.99,1
353843,0,0.43,0.9,1006.4,29.187,476.48,99.99,1
353890,0,0.45,0.9,1006.4,29.187,476.48,99.99,1
353937,0,0.44,0.9,1006.4,29.187,476.48,99.99,1
353984,0.01,0.44,0.9,1006.4,29.187,476.48,99.99,1
354031,0,0.46,0.9,1006.4,29.187,476.48,99.99,1
354078,0.01,0.46,0.9,1006.4,29.187,476.48,99.99,1
354125,0,0.44,0.9,1006.4,29.187,476.48,99.99,1
354171,0.01,0.45,0.9,1006.4,29.187,476.48,99.99,1
354218,0.01,0.44,0.9,1006.4,29.187,476.48,99.99,1
354234,0.01,0.44,0.9,1006.4,29.187,476.48,99.99,1
354250,0.01,0.44,0.9,1006.4,29.187,476.48,99.99,1
354250,0.01,0.44,0.9,1006.4,29.187,480.64,99.99,1
354250,0.01,0.44,0.9,1006.4,29.187,480.64,99.99,1
354281,0,0.45,0.9,1006.4,29.187,480.64,99.99,1
354328,0.01,0.45,0.9,1006.4,29.187,480.64,99.99,1
354375,0,0.45,0.89,1006.4,29.187,480.64,99.99,1
354421,0.01,0.45,0.9,1006.4,29.187,480.64,99.99,1
354468,0.01,0.45,0.9,1006.4,29.187,480.64,99.99,1
354515,0.01,0.43,0.9,1006.4,29.187,480.64,99.99,1
354562,0,0.44,0.9,1006.4,29.187,480.64,99.99,1
354609,0,0.45,0.89,1006.4,29.187,480.64,99.99,1
354656,0,0.45,0.9,1006.4,29.187,480.64,99.99,1
354703,0,0.44,0.9,1006.4,29.187,480.64,99.99,1
354734,0,0.44,0.9,1006.4,29.187,480.64,99.99,1
354750,0,0.43,0.9,1006.4,29.187,480.64,99.99,1
354796,0,0.45,0.89,1006.4,29.187,480.64,99.99,1
354843,0.01,0.44,0.9,1006.4,29.187,480.64,99.99,1
354890,0,0.44,0.91,1006.4,29.187,480.64,99.99,1
354937,0.01,0.45,0.9,1006.4,29.187,480.64,99.99,1
354984,0.01,0.45,0.9,1006.4,29.187,480.64,99.99,1
355031,0.01,0.44,0.9,1006.4,29.187,480.64,99.99,1
355078,0,0.44,0.88,1006.4,29.187,480.64,99.99,1
355125,0.01,0.45,0.91,1006.4,29.187,480.64,99.99,1
355171,0,0.45,0.89,1006.4,29.187,480.64,99.99,1
355218,0,0.45,0.9,1006.4,29.187,480.64,99.99,1
355234,0,0.45,0.9,1006.1,29.187,480.64,99.99,1
355250,0,0.45,0.9,1006.1,29.187,480.64,99.99,1
355250,0,0.45,0.9,1006.1,29.187,479.36,99.99,1
355250,0,0.45,0.9,1006.1,29.187,479.36,99.99,1
355281,0,0.43,0.9,1006.1,29.187,479.36,99.99,1
355328,0,0.44,0.91,1006.1,29.187,479.36,99.99,1
355375,0,0.45,0.9,1006.1,29.187,479.36,99.99,1
355421,0.01,0.45,0.9,1006.1,29.187,479.36,99.99,1
355468,0.01,0.45,0.89,1006.1,29.187,479.36,99.99,1
355515,0,0.45,0.89,1006.1,29.187,479.36,99.99,1
355562,0.01,0.45,0.9,1006.1,29.187,479.36,99.99,1
355609,0,0.44,0.9,1006.1,29.187,479.36,99.99,1
355656,0,0.44,0.9,1006.1,29.187,479.36,99.99,1
355703,0,0.43,0.9,1006.1,29.187,479.36,99.99,1
355734,0,0.43,0.9,1006.1,29.187,479.36,99.99,1
355750,0,0.45,0.9,1006.1,29.187,479.36,99.99,1
355796,0,0.45,0.89,1006.1,29.187,479.36,99.99,1
355843,0.01,0.44,0.91,1006.1,29.187,479.36,99.99,1
355890,0.01,0.44,0.91,1006.1,29.187,479.36,99.99,1
355937,0,0.43,0.9,1006.1,29.187,479.36,99.99,1
355984,0,0.43,0.9,1006.1,29.187,479.36,99.99,1
356031,0,0.45,0.9,1006.1,29.187,479.36,99.99,1
356078,0,0.44,0.9,1006.1,29.187,479.36,99.99,1
356125,0,0.43,0.91,1006.1,29.187,479.36,99.99,1
356171,0,0.44,0.91,1006.1,29.187,479.36,99.99,1
356218,0,0.44,0.91,1006.1,29.187,479.36,99.99,1
356234,0,0.44,0.91,1006.1,29.187,479.36,99.99,1
356250,0,0.44,0.91,1006.1,29.218,479.36,99.99,1
356250,0,0.44,0.91,1006.1,29.218,479.68,99.99,1
356250,0,0.44,0.91,1006.1,29.218,479.68,99.99,1
356281,0,0.44,0.9,1006.1,29.218,479.68,99.99,1
356328,0,0.44,0.9,1006.1,29.218,479.68,99.99,1
356375,0,0.43,0.91,1006.1,29.218,479.68,99.99,1
356421,0,0.44,0.9,1006.1,29.218,479.68,99.99,1
356468,0,0.44,0.9,1006.1,29.218,479.68,99.99,1
356515,0,0.44,0.9,1006.1,29.218,479.68,99.99,1
356562,0,0.44,0.91,1006.1,29.218,479.68,99.99,1
356609,0,0.43,0.9,1006.1,29.218,479.68,99.99,1
356656,0,0.44,0.9,1006.1,29.218,479.68,99.99,1
356703,0,0.44,0.9,1006.1,29.218,479.68,99.99,1
356734,0,0.44,0.9,1005.95,29.218,479.68,99.99,1
356750,0.01,0.44,0.91,1005.95,29.218,479.68,99.99,1
356796,0,0.44,0.9,1005.95,29.218,479.68,99.99,1
356843,0.01,0.44,0.9,1005.95,29.218,479.68,99.99,1
356890,0.02,0.39,0.96,1005.95,29.218,479.68,99.99,1
356937,-0.02,0.42,0.88,1005.95,29.218,479.68,99.99,1
356984,0,0.43,0.9,1005.95,29.218,479.68,99.99,1
357031,0,0.41,0.91,1005.95,29.218,479.68,99.99,1
357078,0,0.44,0.91,1005.95,29.218,479.68,99.99,1
357125,0,0.45,0.9,1005.95,29.218,479.68,99.99,1
357171,0,0.43,0.9,1005.95,29.218,479.68,99.99,1
357218,0,0.43,0.91,1005.95,29.218,479.68,99.99,1
357234,0,0.43,0.91,1006.3,29.218,479.68,99.99,1
357250,0,0.43,0.91,1006.3,29.218,479.68,99.99,1
357250,0,0.43,0.91,1006.3,29.218,484.16,99.99,1
357250,0,0.43,0.91,1006.3,29.218,484.16,99.99,1
357281,0,0.44,0.91,1006.3,29.218,484.16,99.99,1
357328,0.01,0.43,0.9,1006.3,29.218,484.16,99.99,1
357375,0,0.44,0.9,1006.3,29.218,484.16,99.99,1
357421,0,0.44,0.91,1006.3,29.218,484.16,99.99,1
357468,0,0.44,0.9,1006.3,29.218,484.16,99.99,1
357515,0,0.44,0.91,1006.3,29.218,484.16,99.99,1
357562,0,0.43,0.9,1006.3,29.218,484.16,99.99,1
357609,0.01,0.44,0.9,1006.3,29.218,484.16,99.99,1
357656,0,0.44,0.91,1006.3,29.218,484.16,99.99,1
357703,0,0.43,0.9,1006.3,29.218,484.16,99.99,1
357734,0,0.43,0.9,1006.3,29.218,484.16,99.99,1
357750,0,0.44,0.91,1006.3,29.218,484.16,99.99,1
357796,0.01,0.44,0.9,1006.3,29.218,484.16,99.99,1
357843,0,0.44,0.91,1006.3,29.218,484.16,99.99,1
357890,0.01,0.44,0.9,1006.3,29.218,484.16,99.99,1
357937,0,0.44,0.91,1006.3,29.218,484.16,99.99,1
357984,0,0.44,0.9,1006.3,29.218,484.16,99.99,1
358031,0,0.44,0.9,1006.3,29.218,484.16,99.99,1
358078,0,0.43,0.9,1006.3,29.218,484.16,99.99,1
358125,0,0.44,0.9,1006.3,29.218,484.16,99.99,1
358171,0,0.44,0.91,1006.3,29.218,484.16,99.99,1
358218,0,0.43,0.91,1006.3,29.218,484.16,99.99,1
358234,0,0.43,0.91,1006.3,29.218,484.16,99.99,1
358250,0,0.43,0.91,1006.3,29.218,484.16,99.99,1
358250,0,0.43,0.91,1006.3,29.218,481.92,99.99,1
358250,0,0.43,0.91,1006.3,29.218,481.92,99.99,1
358281,0.01,0.43,0.9,1006.3,29.218,481.92,99.99,1
358328,0,0.44,0.9,1006.3,29.218,481.92,99.99,1
358375,0,0.43,0.91,1006.3,29.218,481.92,99.99,1
358421,0,0.44,0.9,1006.3,29.218,481.92,99.99,1
358468,0,0.44,0.9,1006.3,29.218,481.92,99.99,1
358515,0,0.44,0.91,1006.3,29.218,481.92,99.99,1
358562,0.01,0.43,0.91,1006.3,29.218,481.92,99.99,1
358609,0,0.44,0.91,1006.3,29.218,481.92,99.99,1
358656,0,0.44,0.9,1006.3,29.218,481.92,99.99,1
358703,0,0.43,0.9,1006.3,29.218,481.92,99.99,1
358734,0,0.43,0.9,1005.98,29.218,481.92,99.99,1
358750,0,0.44,0.9,1005.98,29.218,481.92,99.99,1
358796,0,0.43,0.9,1005.98,29.218,481.92,99.99,1
358843,0,0.44,0.9,1005.98,29.218,481.92,99.99,1
358890,0,0.44,0.9,1005.98,29.218,481.92,99.99,1
358937,0.01,0.44,0.9,1005.98,29.218,481.92,99.99,1
358984,0.01,0.44,0.9,1005.98,29.218,481.92,99.99,1
359031,0.01,0.43,0.9,1005.98,29.218,481.92,99.99,1
359078,0,0.44,0.91,1005.98,29.218,481.92,99.99,1
359125,0,0.44,0.9,1005.98,29.218,481.92,99.99,1
359171,0,0.45,0.9,1005.98,29.218,481.92,99.99,1
359218,0,0.43,0.9,1005.98,29.218,481.92,99.99,1
359234,0,0.43,0.9,1006.6,29.218,481.92,99.99,1
359250,0,0.43,0.9,1006.6,29.25,481.92,99.99,1
359250,0,0.43,0.9,1006.6,29.25,485.12,99.99,1
359250,0,0.43,0.9,1006.6,29.25,485.12,99.99,1
359281,0,0.44,0.9,1006.6,29.25,485.12,99.99,1
359328,0,0.44,0.9,1006.6,29.25,485.12,99.99,1
359375,0,0.44,0.9,1006.6,29.25,485.12,99.99,1
359421,0.01,0.45,0.91,1006.6,29.25,485.12,99.99,1
359468,0.01,0.44,0.9,1006.6,29.25,485.12,99.99,1
